data_extracao;prefixo;operador;placa;marca;modelo;data_primeiro_emplac;ano_fabricacao;combustivel
2022-01-03 02:00:45.997728;2007;AUTO VIACAO PRESIDENTE VARGAS LTDA;IQC5573;M. BENZ;O-500M                                            ;2009-09-11;2009;DIESEL
2022-01-03 02:00:45.997728;2059;AUTO VIACAO PRESIDENTE VARGAS LTDA;ISQ8226;M. BENZ;O-500M                                            ;2011-12-29;2011;DIESEL
2022-01-03 02:00:45.997728;2016;AUTO VIACAO PRESIDENTE VARGAS LTDA;ISQ8277;M. BENZ;O-500M                                            ;2011-12-29;2011;DIESEL
2022-01-03 02:00:45.997728;6731;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IRZ8176;M. BENZ;O-500M                                            ;2011-06-18;2011;DIESEL
2022-01-03 02:00:45.997728;4024;EMPRESA DE TRANSPORTES GASÔMETRO S.A.;IQB7585;M. BENZ;O-500M                                            ;2009-08-29;2009;DIESEL
2022-01-03 02:00:45.997728;6139;AUTO VIACAO NAVEGANTES LTDA;IXC1758;M. BENZ;OF 1721                                           ;2016-02-16;2015;DIESEL
2022-01-03 02:00:45.997728;2036;AUTO VIACAO PRESIDENTE VARGAS LTDA;IQG1760;M. BENZ;O-500M                                            ;2009-10-27;2009;DIESEL
2022-01-03 02:00:45.997728;4815;AUTO VIACAO PRESIDENTE VARGAS LTDA;IXC1681;M. BENZ;O-500M                                            ;2016-02-16;2015;DIESEL
2022-01-03 02:00:45.997728;6740;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IRZ5416;M. BENZ;O-500M                                            ;2011-06-22;2011;DIESEL
2022-01-03 02:00:45.997728;6715;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IRZ5429;M. BENZ;O-500M                                            ;2011-06-22;2011;DIESEL
2022-01-03 02:00:45.997728;4333;VIACAO ESTORIL LTDA;ITV3602;M. BENZ;OF 1721                                           ;2012-12-11;2012;DIESEL
2022-01-03 02:00:45.997728;6137;AUTO VIACAO NAVEGANTES LTDA;IPK1738;M. BENZ;OF 1722M                                          ;2008-12-23;2008;DIESEL
2022-01-03 02:00:45.997728;6784;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IQD9609;M. BENZ;O-500M                                            ;2009-09-29;2009;DIESEL
2022-01-03 02:00:45.997728;3052;SUDESTE TRANSPORTES COLETIVOS LTDA;IPA1939;M. BENZ;O-500M                                            ;2008-08-15;2008;DIESEL
2022-01-03 02:00:45.997728;3120;SUDESTE TRANSPORTES COLETIVOS LTDA;IUB3956;VW                                       ;17230                                             ;2013-02-23;2012;DIESEL
2022-01-03 02:00:45.997728;2234;VIACAO TERESOPOLIS CAVALHADA LTDA;IXC2615;M. BENZ;O500MA                                            ;2016-02-17;2015;DIESEL
2022-01-03 02:00:45.997728;2430;RESTINGA TRANSPORTES COLETIVOS LTDA;IXC0998;VW                                       ;17230                                             ;2016-02-15;2015;DIESEL
2022-01-03 02:00:45.997728;785;COMPANHIA CARRIS PORTO ALEGRENSE;ISX5439;M. BENZ;O-500M                                            ;2012-03-21;2011;DIESEL
2022-01-03 02:00:45.997728;851;COMPANHIA CARRIS PORTO ALEGRENSE;IWJ2118;VOLVO                                             ;B290R                                             ;2015-02-28;2014;DIESEL
2022-01-03 02:00:45.997728;98;COMPANHIA CARRIS PORTO ALEGRENSE;JAD8B44;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2022-01-03 02:00:45.997728;2215;VIACAO TERESOPOLIS CAVALHADA LTDA;IQI5711;M. BENZ;OF 1722M                                          ;2009-11-28;2009;DIESEL
2022-01-03 02:00:45.997728;2182;VIACAO TERESOPOLIS CAVALHADA LTDA;ISU7440;M. BENZ;OF 1722M                                          ;2012-02-15;2011;DIESEL
2022-01-03 02:00:45.997728;2184;VIACAO TERESOPOLIS CAVALHADA LTDA;IQI7262;M. BENZ;OF 1722M                                          ;2009-12-02;2009;DIESEL
2022-01-03 02:00:45.997728;6651;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IOX3296;M. BENZ;OF 1722M                                          ;2008-07-16;2008;DIESEL
2022-01-03 02:00:45.997728;6689;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IQA0127;M. BENZ;OF 1722M                                          ;2009-08-08;2009;DIESEL
2022-01-03 02:00:45.997728;6640;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IZP2B64;M. BENZ;OF 1721L;2019-10-02;2019;DIESEL
2022-01-03 02:00:45.997728;3076;SUDESTE TRANSPORTES COLETIVOS LTDA;IQC2858;M. BENZ;O-500M                                            ;2009-09-10;2009;DIESEL
2022-01-03 02:00:45.997728;3125;SUDESTE TRANSPORTES COLETIVOS LTDA;ITV0872;M. BENZ;O-500M                                            ;2012-12-08;2012;DIESEL
2022-01-03 02:00:45.997728;4411;VIACAO ALTO PETROPOLIS LTDA;IXC1451;M. BENZ;OF 1721                                           ;2016-02-15;2015;DIESEL
2022-01-03 02:00:45.997728;6529;NORTRAN TRANSPORTES COLETIVOS LTDA;IQA2621;M. BENZ;O-500M                                            ;2009-08-17;2009;DIESEL
2022-01-03 02:00:45.997728;2496;RESTINGA TRANSPORTES COLETIVOS LTDA;ISM3385;M. BENZ;O 500                                             ;2011-11-12;2011;DIESEL
2022-01-03 02:00:45.997728;2457;RESTINGA TRANSPORTES COLETIVOS LTDA;IRJ4941;M. BENZ;OF 1722M                                          ;2010-12-01;2010;DIESEL
2022-01-03 02:00:45.997728;2461;RESTINGA TRANSPORTES COLETIVOS LTDA;IQJ1737;M. BENZ;OF 1722M                                          ;2009-12-09;2009;DIESEL
2022-01-03 02:00:45.997728;3064;SUDESTE TRANSPORTES COLETIVOS LTDA;IPE9532;M. BENZ;OF 1722M                                          ;2008-10-03;2008;DIESEL
2022-01-03 02:00:45.997728;1126;TRANSPORTES COLETIVOS TREVO LTDA;IXC1999;M. BENZ;O-500M                                            ;2016-02-16;2015;DIESEL
2022-01-03 02:00:45.997728;1021;TRANSPORTES COLETIVOS TREVO LTDA;IXC2032;M. BENZ;O-500M                                            ;2016-02-16;2015;DIESEL
2022-01-03 02:00:45.997728;1031;TRANSPORTES COLETIVOS TREVO LTDA;IPI5769;M. BENZ;OF 1722M                                          ;2008-11-29;2008;DIESEL
2022-01-03 02:00:45.997728;1075;TRANSPORTES COLETIVOS TREVO LTDA;ISP5254;M. BENZ;O500MA                                            ;2011-12-15;2011;DIESEL
2022-01-03 02:00:45.997728;838;COMPANHIA CARRIS PORTO ALEGRENSE;IWH8020;VOLVO                                             ;B290R                                             ;2015-01-31;2014;DIESEL
2022-01-03 02:00:45.997728;841;COMPANHIA CARRIS PORTO ALEGRENSE;IWK6349;VOLVO                                             ;B290R                                             ;2015-03-24;2014;DIESEL
2022-01-03 02:00:45.997728;673;COMPANHIA CARRIS PORTO ALEGRENSE;IQD5840;VOLVO                                             ;B7R                                               ;2009-09-24;2009;DIESEL
2022-01-03 02:00:45.997728;668;COMPANHIA CARRIS PORTO ALEGRENSE;IPI3359;VW                                       ;17260                                             ;2008-11-25;2008;DIESEL
2022-01-03 02:00:45.997728;846;COMPANHIA CARRIS PORTO ALEGRENSE;IWO4085;VOLVO                                             ;B290R                                             ;2015-05-29;2014;DIESEL
2022-01-03 02:00:45.997728;4493;VIACAO ALTO PETROPOLIS LTDA;ITT6163;M. BENZ;O-500M                                            ;2012-11-29;2012;DIESEL
2022-01-03 02:00:45.997728;4500;VIACAO ALTO PETROPOLIS LTDA;ITT6187;M. BENZ;OF 1721                                           ;2012-11-29;2012;DIESEL
2022-01-03 02:00:45.997728;6474;NORTRAN TRANSPORTES COLETIVOS LTDA;IXC0813;M. BENZ;OF 1721                                           ;2016-02-15;2015;DIESEL
2022-01-03 02:00:45.997728;6427;NORTRAN TRANSPORTES COLETIVOS LTDA;ISJ6901;M. BENZ;OF 1722                                           ;2011-10-18;2011;DIESEL
2022-01-03 02:00:45.997728;6443;NORTRAN TRANSPORTES COLETIVOS LTDA;IOF4529;M. BENZ;OF 1722M                                          ;2007-11-01;2007;DIESEL
2022-01-03 02:00:45.997728;6534;NORTRAN TRANSPORTES COLETIVOS LTDA;IZQ0E93;M. BENZ;OF 1721L;2019-10-16;2019;DIESEL
2022-01-03 02:00:45.997728;40;COMPANHIA CARRIS PORTO ALEGRENSE;JAC7I85;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2022-01-03 02:00:45.997728;39;COMPANHIA CARRIS PORTO ALEGRENSE;JAC7I40;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2022-01-03 02:00:45.997728;2125;VIACAO TERESOPOLIS CAVALHADA LTDA;IQT7162;M. BENZ;OF 1722M                                          ;2010-05-05;2009;DIESEL
2022-01-03 02:00:45.997728;2153;VIACAO TERESOPOLIS CAVALHADA LTDA;IXB9282;M. BENZ;O-500M                                            ;2016-02-13;2015;DIESEL
2022-01-03 02:00:45.997728;2196;VIACAO TERESOPOLIS CAVALHADA LTDA;IXB9294;M. BENZ;O-500M                                            ;2016-02-13;2015;DIESEL
2022-01-03 02:00:45.997728;689;COMPANHIA CARRIS PORTO ALEGRENSE;IQD5930;VOLVO                                             ;B7R                                               ;2009-09-24;2009;DIESEL
2022-01-03 02:00:45.997728;791;COMPANHIA CARRIS PORTO ALEGRENSE;ISY5470;M. BENZ;O-500M                                            ;2012-04-11;2011;DIESEL
2022-01-03 02:00:45.997728;619;COMPANHIA CARRIS PORTO ALEGRENSE;IPI0819;VOLVO                                             ;B12M                                              ;2008-11-24;2008;DIESEL
2022-01-03 02:00:45.997728;703;COMPANHIA CARRIS PORTO ALEGRENSE;IQN0939;VOLVO                                             ;B7R                                               ;2010-02-05;2009;DIESEL
2022-01-03 02:00:45.997728;43;COMPANHIA CARRIS PORTO ALEGRENSE;JAC7H63;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2022-01-03 02:00:45.997728;2115;VIACAO TERESOPOLIS CAVALHADA LTDA;IQT5577;M. BENZ;OF 1722M                                          ;2010-05-04;2009;DIESEL
2022-01-03 02:00:45.997728;2467;RESTINGA TRANSPORTES COLETIVOS LTDA;IQJ1715;M. BENZ;OF 1722M                                          ;2009-12-09;2009;DIESEL
2022-01-03 02:00:45.997728;6662;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IZP2F32;M. BENZ;OF 1721L;2019-10-02;2019;DIESEL
2022-01-03 02:00:45.997728;3080;SUDESTE TRANSPORTES COLETIVOS LTDA;IRA6496;M. BENZ;O-500M                                            ;2010-08-14;2010;DIESEL
2022-01-03 02:00:45.997728;3320;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC1145;M. BENZ;O-500M                                            ;2016-02-15;2015;DIESEL
2022-01-03 02:00:45.997728;1170;TRANSPORTES COLETIVOS TREVO LTDA;ISM2653;M. BENZ;OF 1722                                           ;2011-11-12;2011;DIESEL
2022-01-03 02:00:45.997728;4463;VIACAO ALTO PETROPOLIS LTDA;IRA1621;M. BENZ;O-500M                                            ;2010-08-07;2010;DIESEL
2022-01-03 02:00:45.997728;6469;NORTRAN TRANSPORTES COLETIVOS LTDA;IXC0818;M. BENZ;OF 1721                                           ;2016-02-15;2015;DIESEL
2022-01-03 02:00:45.997728;6473;NORTRAN TRANSPORTES COLETIVOS LTDA;IXC0849;M. BENZ;OF 1721                                           ;2016-02-15;2015;DIESEL
2022-01-03 02:00:45.997728;3056;SUDESTE TRANSPORTES COLETIVOS LTDA;IPG9431;M. BENZ;OF 1722M                                          ;2008-11-03;2008;DIESEL
2022-01-03 02:00:45.997728;1040;TRANSPORTES COLETIVOS TREVO LTDA;IQK9495;M. BENZ;OF 1722M                                          ;2009-12-30;2009;DIESEL
2022-01-03 02:00:45.997728;1047;TRANSPORTES COLETIVOS TREVO LTDA;IXC0972;VW                                       ;17230                                             ;2016-02-15;2015;DIESEL
2022-01-03 02:00:45.997728;1015;TRANSPORTES COLETIVOS TREVO LTDA;IRJ5356;M. BENZ;OF 1722M                                          ;2010-12-01;2010;DIESEL
2022-01-03 02:00:45.997728;6690;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IQA0362;M. BENZ;OF 1722M                                          ;2009-08-08;2009;DIESEL
2022-01-03 02:00:45.997728;6682;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IOX0253;M. BENZ;OF 1722M                                          ;2008-07-08;2008;DIESEL
2022-01-03 02:00:45.997728;3038;SUDESTE TRANSPORTES COLETIVOS LTDA;IOF7359;M. BENZ;O-500M 1725                                       ;2007-11-07;2007;DIESEL
2022-01-03 02:00:45.997728;3074;SUDESTE TRANSPORTES COLETIVOS LTDA;IQB7384;M. BENZ;O-500M                                            ;2009-09-02;2009;DIESEL
2022-01-03 02:00:45.997728;3112;SUDESTE TRANSPORTES COLETIVOS LTDA;ISL6861;M. BENZ;O-500M                                            ;2011-11-12;2011;DIESEL
2022-01-03 02:00:45.997728;3306;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC0920;M. BENZ;OF 1721                                           ;2016-02-15;2015;DIESEL
2022-01-03 02:00:45.997728;6490;NORTRAN TRANSPORTES COLETIVOS LTDA;IUP7053;M. BENZ;OF 1721                                           ;2013-08-15;2013;DIESEL
2022-01-03 02:00:45.997728;6513;NORTRAN TRANSPORTES COLETIVOS LTDA;IQZ8064;M. BENZ;O-500M                                            ;2010-08-10;2010;DIESEL
2022-01-03 02:00:45.997728;2337;VIACAO BELEM NOVO LTDA;IZP9D69;M. BENZ;OF 1721                                           ;2019-10-15;2019;DIESEL
2022-01-03 02:00:45.997728;2324;VIACAO BELEM NOVO LTDA;ISO1297;M. BENZ;OF 1722                                           ;2011-12-04;2011;DIESEL
2022-01-03 02:00:45.997728;830;COMPANHIA CARRIS PORTO ALEGRENSE;IWI6731;VOLVO                                             ;B340MA                                            ;2015-02-14;2014;DIESEL
2022-01-03 02:00:45.997728;1049;TRANSPORTES COLETIVOS TREVO LTDA;ISM2638;M. BENZ;OF 1722                                           ;2011-11-12;2011;DIESEL
2022-01-03 02:00:45.997728;4436;VIACAO ALTO PETROPOLIS LTDA;IOH4045;M. BENZ;O-500M 1725                                       ;2007-11-29;2007;DIESEL
2022-01-03 02:00:45.997728;6563;NORTRAN TRANSPORTES COLETIVOS LTDA;IUL9521;M. BENZ;O500MA                                            ;2013-06-29;2012;DIESEL
2022-01-03 02:00:45.997728;6540;NORTRAN TRANSPORTES COLETIVOS LTDA;ISR1564;M. BENZ;O-500M                                            ;2012-01-04;2011;DIESEL
2022-01-03 02:00:45.997728;6419;NORTRAN TRANSPORTES COLETIVOS LTDA;IZQ0E53;M. BENZ;OF 1721L;2016-10-16;2019;DIESEL
2022-01-03 02:00:45.997728;6110;AUTO VIACAO NAVEGANTES LTDA;IXC2187;VOLVO                                             ;B290R                                             ;2016-02-16;2015;DIESEL
2022-01-03 02:00:45.997728;6112;AUTO VIACAO NAVEGANTES LTDA;ISR3208;M. BENZ;O-500M                                            ;2012-01-12;2011;DIESEL
2022-01-03 02:00:45.997728;6730;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IRZ8177;M. BENZ;O-500M                                            ;2011-06-18;2011;DIESEL
2022-01-03 02:00:45.997728;1218;TRANSPORTES COLETIVOS TREVO LTDA;IXC1044;VW                                       ;17230                                             ;2016-02-15;2015;DIESEL
2022-01-03 02:00:45.997728;1073;TRANSPORTES COLETIVOS TREVO LTDA;ISP5C51;M. BENZ;O500MA                                            ;2011-12-15;2011;DIESEL
2022-01-03 02:00:45.997728;1182;TRANSPORTES COLETIVOS TREVO LTDA;IOI4713;M. BENZ;OF 1722M                                          ;2007-12-12;2007;DIESEL
2022-01-03 02:00:45.997728;4486;VIACAO ALTO PETROPOLIS LTDA;IRN0360;M. BENZ;OF 1722M                                          ;2011-01-11;2010;DIESEL
2022-01-03 02:00:45.997728;763;COMPANHIA CARRIS PORTO ALEGRENSE;IRA3890;M. BENZ;O500 U                                            ;2010-08-12;2010;DIESEL
2022-01-03 02:00:45.997728;632;COMPANHIA CARRIS PORTO ALEGRENSE;IPI3198;VW                                       ;17260                                             ;2008-11-26;2008;DIESEL
2022-01-03 02:00:45.997728;663;COMPANHIA CARRIS PORTO ALEGRENSE;IPI4361;VW                                       ;17260                                             ;2008-11-27;2008;DIESEL
2022-01-03 02:00:45.997728;33;COMPANHIA CARRIS PORTO ALEGRENSE;JAD8J41;M. BENZ;OF 1721L;2020-08-14;2020;DIESEL
2022-01-03 02:00:45.997728;42;COMPANHIA CARRIS PORTO ALEGRENSE;JAC7H91;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2022-01-03 02:00:45.997728;2359;VIACAO BELEM NOVO LTDA;ISP3278;M. BENZ;OF 1722                                           ;2011-12-14;2011;DIESEL
2022-01-03 02:00:45.997728;2313;VIACAO BELEM NOVO LTDA;ITF7670;M. BENZ;OF 1722                                           ;2012-06-28;2011;DIESEL
2022-01-03 02:00:45.997728;694;COMPANHIA CARRIS PORTO ALEGRENSE;IQF5703;VOLVO                                             ;B7R                                               ;2009-10-27;2009;DIESEL
2022-01-03 02:00:45.997728;755;COMPANHIA CARRIS PORTO ALEGRENSE;IRA3859;M. BENZ;O500 U                                            ;2010-08-12;2010;DIESEL
2022-01-03 02:00:45.997728;88;COMPANHIA CARRIS PORTO ALEGRENSE;JAD8E73;M. BENZ;OF 1721L;2020-08-14;2020;DIESEL
2022-01-03 02:00:45.997728;2138;VIACAO TERESOPOLIS CAVALHADA LTDA;ISK2224;M. BENZ;OF 1722                                           ;2011-10-22;2011;DIESEL
2022-01-03 02:00:45.997728;2226;VIACAO TERESOPOLIS CAVALHADA LTDA;ISK3410;M. BENZ;OF 1722                                           ;2011-10-22;2011;DIESEL
2022-01-03 02:00:45.997728;2216;VIACAO TERESOPOLIS CAVALHADA LTDA;IQI5667;M. BENZ;OF 1722M                                          ;2009-11-28;2009;DIESEL
2022-01-03 02:00:45.997728;2127;VIACAO TERESOPOLIS CAVALHADA LTDA;IQI7270;M. BENZ;OF 1722M                                          ;2009-12-02;2009;DIESEL
2022-01-03 02:00:45.997728;2469;RESTINGA TRANSPORTES COLETIVOS LTDA;IQJ1720;M. BENZ;OF 1722M                                          ;2009-12-09;2009;DIESEL
2022-01-03 02:00:45.997728;777;COMPANHIA CARRIS PORTO ALEGRENSE;IRA4279;M. BENZ;O500 U                                            ;2010-08-14;2010;DIESEL
2022-01-03 02:00:45.997728;5;COMPANHIA CARRIS PORTO ALEGRENSE;JAD0B87;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2022-01-03 02:00:45.997728;90;COMPANHIA CARRIS PORTO ALEGRENSE;JAD8B64;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2022-01-03 02:00:45.997728;2142;VIACAO TERESOPOLIS CAVALHADA LTDA;ISK2218;M. BENZ;OF 1722                                           ;2011-10-22;2011;DIESEL
2022-01-03 02:00:45.997728;1177;TRANSPORTES COLETIVOS TREVO LTDA;IXC1934;M. BENZ;O-500M                                            ;2016-02-16;2015;DIESEL
2022-01-03 02:00:45.997728;6772;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IYW2067;M. BENZ;OF 1721                                           ;2018-10-29;2018;DIESEL
2022-01-03 02:00:45.997728;6726;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;ISN1399;M. BENZ;O-500M                                            ;2011-11-25;2011;DIESEL
2022-01-03 02:00:45.997728;3326;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC1356;M. BENZ;O-500M                                            ;2016-02-15;2015;DIESEL
2022-01-03 02:00:45.997728;1027;TRANSPORTES COLETIVOS TREVO LTDA;IRJ5436;M. BENZ;OF 1722M                                          ;2010-12-01;2010;DIESEL
2022-01-03 02:00:45.997728;1150;TRANSPORTES COLETIVOS TREVO LTDA;ISM2647;M. BENZ;OF 1722                                           ;2011-11-12;2011;DIESEL
